timestamp,filter_name,location,filter_class,filter_age_days,load_factor,pressure_drop_pa,efficiency,inlet_pm25,outlet_pm25,inlet_pm10,outlet_pm10,replacement_needed,hour
2021-12-01 00:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,3.33,0.28494661381709174,18.3,0.879,61.2,7.4,83.0,10.1,0,0
2021-10-23 04:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,64.21,0.7008194464947745,138.1,0.856,89.3,12.9,97.9,14.1,0,4
2022-11-19 11:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,13.46,0.20047792241257412,32.6,0.863,65.3,9.0,89.7,12.3,0,11
2021-03-19 15:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,21.96,0.3040838959237929,119.8,0.963,72.8,2.7,79.3,2.9,0,15
2022-10-16 16:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,30.5,0.4049253333059503,138.4,0.949,58.1,3.0,109.2,5.6,0,16
2021-01-16 04:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,2.92,0.3899832079823953,10.0,0.875,57.4,7.2,53.5,6.7,0,4
2022-01-14 22:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,11.12,0.4430329740469423,88.7,0.976,63.4,1.5,70.7,2.0,0,22
2023-03-11 10:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,24.71,0.31799444916385117,144.8,0.959,67.1,2.7,103.9,4.2,0,10
2023-02-04 18:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,21.75,0.4548134733773628,56.2,0.873,77.5,9.9,97.1,12.4,0,18
2021-06-08 10:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,3.42,0.2,93.1,0.985,68.6,1.0,74.5,2.0,0,10
2022-09-30 21:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,30.42,0.39089579754344755,71.5,0.86,59.2,8.3,84.5,11.8,0,21
2021-05-28 08:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,0.87,0.2,83.6,0.991,37.9,1.0,65.6,2.0,0,8
2021-06-09 09:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,3.75,0.3161466203080767,85.4,0.988,67.1,1.0,69.0,2.0,0,9
2021-10-04 18:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,60.08,0.7358092451646051,125.3,0.866,91.0,12.2,116.0,15.6,0,18
2023-05-02 01:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,35.21,0.5597968982987814,87.3,0.886,73.8,8.4,116.1,13.2,0,1
2022-06-26 07:00:00,AHU_Filter_Office,Office HVAC,HEPA,4.21,0.30147824390269073,96.0,0.981,69.0,1.3,87.0,2.0,0,7
2023-02-03 18:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,13.67,0.42950044139653076,57.3,0.855,50.5,7.3,68.3,9.9,0,18
2023-03-11 21:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,24.79,0.37655564415391524,129.1,0.954,63.7,2.9,109.1,5.0,0,21
2022-07-18 15:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,47.25,0.5996553286897808,108.4,0.875,63.3,7.9,85.0,10.6,0,15
2021-10-30 21:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,65.33,0.5335482997852851,135.2,0.862,73.7,10.2,125.4,17.3,0,21
2023-03-20 17:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,30.38,0.45204776097330107,74.8,0.864,71.9,9.8,85.4,11.6,0,17
2021-11-27 09:00:00,AHU_Filter_Office,Office HVAC,HEPA,32.92,0.32730536537459365,138.6,0.949,72.4,3.7,75.6,3.8,0,9
2022-06-25 22:00:00,AHU_Filter_Office,Office HVAC,HEPA,4.12,0.41399455012435793,101.1,0.981,52.1,1.0,72.9,2.0,0,22
2021-10-26 14:00:00,AHU_Filter_Office,Office HVAC,HEPA,26.29,0.5270411229195894,138.9,0.959,52.7,2.2,88.7,3.7,0,14
2022-06-21 05:00:00,AHU_Filter_Office,Office HVAC,HEPA,3.17,0.2,75.7,0.991,43.1,1.0,64.7,2.0,0,5
2021-09-02 11:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,17.75,0.3494933111074774,65.1,0.872,59.6,7.6,94.7,12.1,0,11
2021-07-18 09:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,8.21,0.2747000981590484,17.0,0.866,65.0,8.7,78.8,10.6,0,9
2021-02-06 18:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,11.42,0.44070790084155675,62.6,0.919,50.6,4.1,86.3,7.0,0,18
2022-08-02 21:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,6.63,0.2,13.9,0.869,49.5,6.5,72.2,9.5,0,21
2023-04-28 04:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,15.17,0.3773829639884291,43.5,0.859,68.2,9.6,93.0,13.1,0,4
2021-01-24 05:00:00,AHU_Filter_Office,Office HVAC,HEPA,7.38,0.2768414466977836,103.0,0.985,42.9,1.0,83.7,2.0,0,5
2021-03-23 16:00:00,AHU_Filter_Office,Office HVAC,HEPA,18.33,0.396830647260873,110.4,0.963,51.6,1.9,88.5,3.2,0,16
2022-07-10 11:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,1.33,0.33547821851818405,21.9,0.879,42.0,5.1,72.0,8.7,0,11
2021-02-20 07:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,9.79,0.27490542283664254,30.7,0.864,39.9,5.4,67.7,9.2,0,7
2021-11-17 04:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,34.29,0.34026077478173133,149.5,0.943,83.1,4.7,111.6,6.4,0,4
2022-12-04 11:00:00,AHU_Filter_Office,Office HVAC,HEPA,1.46,0.2257460319558354,94.2,0.99,52.3,1.0,89.7,2.0,0,11
2022-05-16 21:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,2.04,0.2,37.3,0.897,56.3,5.8,59.1,6.1,0,21
2022-03-13 21:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,8.33,0.3039883789309198,18.5,0.863,63.8,8.7,59.5,8.1,0,21
2021-06-01 06:00:00,AHU_Filter_Office,Office HVAC,HEPA,32.17,0.4206546315152726,136.6,0.955,80.4,3.6,92.0,4.2,0,6
2021-03-13 04:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,14.37,0.32533412531969713,59.9,0.854,75.8,11.0,100.9,14.7,0,4
2021-02-17 12:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,16.42,0.3086955650344522,124.8,0.972,51.7,1.4,62.9,2.0,0,12
2021-09-16 15:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,4.88,0.26037692972190984,36.7,0.873,42.3,5.4,78.0,9.9,0,15
2023-04-20 10:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,32.13,0.5999077881999604,146.3,0.953,82.6,3.9,106.6,5.0,0,10
2023-03-16 13:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,6.63,0.31651576454431946,21.6,0.868,53.4,7.1,92.8,12.3,0,13
2021-04-21 20:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,24.08,0.48606297707446355,62.2,0.863,74.5,10.2,67.8,9.3,0,20
2022-09-11 20:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,26.38,0.5379952900447096,59.0,0.863,53.3,7.3,74.4,10.2,0,20
2021-02-24 11:00:00,AHU_Filter_Office,Office HVAC,HEPA,13.0,0.3390932619939254,103.2,0.971,70.3,2.0,86.4,2.5,0,11
2022-11-07 12:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,67.37,0.5576432269588767,156.7,0.851,93.3,13.9,96.7,14.4,0,12
2022-06-03 20:00:00,AHU_Filter_Office,Office HVAC,HEPA,34.54,0.47743332275931827,156.0,0.942,61.4,3.6,103.8,6.0,0,20
2021-10-15 17:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,62.42,0.6541181596648953,128.1,0.863,86.3,11.8,100.7,13.8,0,17
2022-05-12 23:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,34.25,0.39556710918897964,158.4,0.946,59.3,3.2,107.4,5.8,0,23
2022-08-10 08:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,19.58,0.5350594823519502,64.8,0.869,72.0,9.4,86.0,11.2,0,8
2022-01-28 21:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,14.33,0.3020698286793193,111.0,0.969,75.5,2.4,91.8,2.9,0,21
2021-03-31 15:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,22.29,0.32247365488798946,62.3,0.908,53.2,4.9,82.8,7.6,0,15
2023-04-10 03:00:00,AHU_Filter_Office,Office HVAC,HEPA,26.17,0.42182907090777627,125.1,0.954,72.8,3.3,104.5,4.8,0,3
2022-07-08 11:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,1.12,0.3201722075081307,10.0,0.877,41.0,5.0,53.2,6.5,0,11
2021-07-28 12:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,45.79,0.4188902866766469,119.7,0.878,75.0,9.2,89.9,11.0,0,12
2022-10-29 12:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,66.21,0.5686115947171402,160.4,0.859,64.7,9.1,105.3,14.8,0,12
2021-03-09 19:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,15.83,0.42106467427857586,38.9,0.875,58.8,7.3,78.3,9.8,0,19
2022-02-09 18:00:00,AHU_Filter_Office,Office HVAC,HEPA,12.71,0.3458527640926351,92.4,0.971,69.6,2.0,95.3,2.7,0,18
2021-01-15 22:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,3.92,0.32585040531434833,19.7,0.892,70.1,7.5,77.9,8.4,0,22
2021-01-06 18:00:00,AHU_Filter_Office,Office HVAC,HEPA,4.04,0.4065235640999506,88.9,0.981,71.5,1.4,90.6,2.0,0,18
2021-12-20 19:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,8.21,0.25227170857620046,25.8,0.869,66.2,8.6,67.1,8.8,0,19
2022-11-30 14:00:00,AHU_Filter_Office,Office HVAC,HEPA,0.75,0.2,80.8,0.985,47.3,1.0,91.6,2.0,0,14
2022-04-11 21:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,14.29,0.3783900598635711,61.7,0.856,73.0,10.5,65.0,9.4,0,21
2021-01-15 04:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,7.21,0.20098537931513138,59.8,0.923,59.1,4.6,86.4,6.7,0,4
2021-07-22 09:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,8.96,0.4278522016682438,43.8,0.865,43.4,5.8,68.4,9.2,0,9
2023-01-13 15:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,13.33,0.40436268861155045,99.8,0.972,49.3,1.4,98.2,2.8,0,15
2022-02-03 17:00:00,AHU_Filter_Office,Office HVAC,HEPA,11.92,0.3834970521094894,93.7,0.971,49.6,1.4,76.8,2.2,0,17
2022-08-01 17:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,15.08,0.21048792168516198,103.8,0.968,73.1,2.4,100.1,3.3,0,17
2022-12-24 02:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,13.21,0.21674229555747485,55.8,0.887,53.2,6.0,83.4,9.4,0,2
2022-03-17 22:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,23.83,0.4602952125438201,56.3,0.864,65.5,8.9,93.7,12.7,0,22
2021-08-18 02:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,17.04,0.3915904077763229,128.1,0.967,49.9,1.6,104.1,3.4,0,2
2021-12-23 12:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,7.63,0.36338957894667745,46.2,0.924,69.2,5.3,92.0,7.0,0,12
2022-03-31 17:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,12.0,0.40319963954648297,48.2,0.858,75.7,10.7,61.6,8.7,0,17
2021-03-22 12:00:00,AHU_Filter_Office,Office HVAC,HEPA,18.0,0.45376087491012584,129.1,0.972,71.0,2.0,72.6,2.1,0,12
2021-04-09 00:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,4.5,0.24652181557881375,12.6,0.871,49.1,6.3,75.6,9.8,0,0
2022-10-23 08:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,64.79,0.5703319815180451,150.4,0.856,87.0,12.6,103.4,14.9,0,8
2021-05-15 20:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,33.21,0.603434763442599,139.4,0.952,66.2,3.2,110.5,5.3,0,20
2022-05-30 19:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,2.46,0.254743050081503,99.8,0.992,59.0,1.0,60.1,2.0,0,19
2022-01-31 13:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,14.42,0.2654709341810274,56.3,0.883,65.4,7.7,77.7,9.1,0,13
2023-04-12 22:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,31.17,0.39570412427188095,102.8,0.9,84.1,8.4,103.0,10.3,0,22
2021-06-08 15:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,3.54,0.3660498979850517,102.4,0.99,68.2,1.0,66.8,2.0,0,15
2021-03-22 16:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,20.29,0.4537072051105723,85.7,0.905,60.3,5.7,99.6,9.5,0,16
2021-08-23 03:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,51.46,0.6945802347858031,122.1,0.875,69.5,8.7,104.0,13.0,0,3
2022-09-16 21:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,27.71,0.37580400157182037,67.7,0.866,81.6,10.9,93.4,12.5,0,21
2023-02-23 08:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,20.71,0.2625115440713143,79.9,0.909,55.2,5.0,90.2,8.2,0,8
2023-03-12 18:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,28.88,0.5033281057358712,83.4,0.864,77.4,10.5,105.3,14.3,0,18
2021-09-13 19:00:00,AHU_Filter_Office,Office HVAC,HEPA,17.21,0.24926233770256245,122.8,0.967,75.7,2.5,74.7,2.4,0,19
2021-02-02 17:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,13.5,0.3906455694175505,112.8,0.976,74.3,1.8,60.2,2.0,0,17
2021-12-01 20:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,3.71,0.310986139913211,42.1,0.926,37.7,2.8,90.9,6.8,0,20
2021-12-13 11:00:00,AHU_Filter_Office,Office HVAC,HEPA,1.63,0.4004581706382357,80.0,0.991,41.5,1.0,92.7,2.0,0,11
2023-06-09 09:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,9.13,0.4049359626312063,27.7,0.861,62.5,8.7,93.7,13.1,0,9
2023-02-13 04:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,19.92,0.5099643518509595,132.6,0.963,52.3,1.9,107.6,4.0,0,4
2021-04-01 09:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,2.79,0.2,22.8,0.877,55.1,6.8,82.0,10.1,0,9
2022-12-22 14:00:00,AHU_Filter_Office,Office HVAC,HEPA,5.67,0.24944795641820344,82.2,0.981,58.3,1.1,65.3,2.0,0,14
2022-08-13 02:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,20.21,0.33634392788380685,51.7,0.876,64.4,8.0,72.1,9.0,0,2
2023-02-18 21:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,19.75,0.246195144781546,61.5,0.905,52.3,5.0,81.7,7.8,0,21
2022-05-08 18:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,3.54,0.2599569799349536,32.7,0.869,66.2,8.7,65.8,8.6,0,18
2022-11-13 02:00:00,AHU_Filter_Office,Office HVAC,HEPA,31.92,0.40323156455348175,140.6,0.955,67.0,3.0,107.9,4.9,0,2
2021-10-02 15:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,26.29,0.4712520509963956,127.0,0.956,59.8,2.7,89.1,4.0,0,15
2021-07-05 18:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,5.67,0.22922989092049606,18.9,0.867,52.5,7.0,98.4,13.1,0,18
2022-08-20 21:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,18.71,0.35160099573384085,108.5,0.963,53.9,2.0,99.5,3.7,0,21
2021-11-13 13:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,32.38,0.6066495403727261,71.9,0.853,82.6,12.2,80.7,11.9,0,13
2022-01-26 10:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,13.04,0.2952876801243375,39.6,0.881,56.8,6.7,70.2,8.3,0,10
2021-07-13 20:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,42.79,0.5919388739339213,97.8,0.881,70.9,8.5,103.8,12.4,0,20
2021-01-19 10:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,4.71,0.34293248228229845,16.1,0.89,67.8,7.5,84.0,9.3,0,10
2022-02-04 15:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,15.42,0.39857764857016575,62.0,0.879,57.2,6.9,76.1,9.2,0,15
2023-05-06 21:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,35.79,0.4544422961619329,110.8,0.89,62.5,6.9,79.4,8.8,0,21
2023-03-13 07:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,28.96,0.3889374558594991,76.9,0.857,83.3,11.9,77.0,11.0,0,7
2022-02-07 01:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,16.17,0.21676991317240946,47.2,0.876,70.6,8.7,91.5,11.3,0,1
2023-03-22 15:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,26.54,0.3297211321171416,127.9,0.957,70.8,3.0,87.3,3.7,0,15
2021-08-28 08:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,15.83,0.1,119.0,0.795,59.5,15.5,102.3,36.5,1,8
2022-10-19 03:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,64.0,0.5142506308590524,135.2,0.855,71.9,10.4,121.1,17.5,0,3
2022-12-28 14:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,8.88,0.3309458748168965,45.0,0.918,55.9,4.6,89.2,7.3,0,14
2022-10-23 05:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,64.75,0.778737502371232,144.7,0.856,92.3,13.3,115.3,16.6,0,5
2022-05-13 23:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,35.17,0.6241665003792337,106.9,0.892,58.6,6.3,88.2,9.6,0,23
2021-02-08 17:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,7.71,0.21057096919516016,19.7,0.867,68.4,9.1,59.0,7.8,0,17
2023-05-26 17:00:00,AHU_Filter_Office,Office HVAC,HEPA,36.0,0.5558906596053237,143.9,0.946,65.0,3.5,108.4,5.9,0,17
2022-01-01 07:00:00,AHU_Filter_Office,Office HVAC,HEPA,5.29,0.38809304835706165,89.8,0.985,60.9,1.0,87.3,2.0,0,7
2023-01-29 21:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,15.75,0.35448679843109643,64.1,0.913,43.9,3.8,70.1,6.1,0,21
2022-04-09 08:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,27.83,0.46061567499804024,129.1,0.958,58.6,2.5,78.4,3.3,0,8
2022-09-06 18:00:00,AHU_Filter_Office,Office HVAC,HEPA,18.25,0.3798899180099867,118.0,0.971,69.2,2.0,65.9,2.0,0,18
2022-05-05 02:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,34.5,0.3395159012884804,69.5,0.855,76.1,11.0,96.9,14.0,0,2
2022-07-29 14:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,5.63,0.2,23.4,0.867,39.4,5.3,96.0,12.8,0,14
2023-05-23 10:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,2.21,0.2,100.4,0.984,56.4,1.0,88.5,2.0,0,10
2023-04-06 10:00:00,AHU_Filter_Office,Office HVAC,HEPA,25.42,0.5435761665813622,148.3,0.962,53.8,2.1,87.0,3.3,0,10
2021-03-25 19:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,21.17,0.34052014807081393,79.6,0.911,48.0,4.3,65.7,5.8,0,19
2022-12-22 17:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,9.25,0.279374389077017,86.0,0.976,68.2,1.6,68.1,2.0,0,17
2021-11-14 03:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,33.75,0.4755846436281589,165.0,0.948,55.4,2.9,89.4,4.6,0,3
2022-10-30 20:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,66.54,0.7406649257437103,159.6,0.858,91.6,13.0,108.7,15.4,0,20
2023-03-15 09:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,29.46,0.3601561939025919,62.2,0.862,75.1,10.3,80.4,11.1,0,9
2023-06-24 03:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,12.0,0.3527294929854945,47.9,0.858,60.7,8.6,98.3,14.0,0,3
2021-10-01 12:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,7.71,0.21204715309541444,30.3,0.866,63.5,8.5,94.1,12.6,0,12
2023-04-06 12:00:00,AHU_Filter_Office,Office HVAC,HEPA,25.46,0.4565476801577013,139.2,0.96,52.9,2.1,101.5,4.0,0,12
2022-11-14 22:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,12.33,0.4297546310232627,40.2,0.857,66.7,9.5,71.8,10.3,0,22
2022-04-11 12:00:00,AHU_Filter_Office,Office HVAC,HEPA,23.92,0.37115521015789565,143.9,0.959,54.6,2.2,102.3,4.2,0,12
2021-11-23 11:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,0.54,0.2,32.3,0.9,48.8,4.9,78.0,7.8,0,11
2021-05-21 01:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,32.5,0.44955332023927813,95.7,0.891,65.4,7.2,99.6,10.9,0,1
2022-06-25 06:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,13.96,0.3581018905808652,41.3,0.856,73.2,10.6,69.1,10.0,0,6
2022-02-27 07:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,19.96,0.5104153278456566,122.3,0.966,74.6,2.5,97.1,3.3,0,7
2023-01-21 19:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,10.96,0.2957766035007451,25.6,0.864,49.1,6.7,71.7,9.8,0,19
2021-02-17 13:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,13.92,0.4172994023363551,54.1,0.913,59.4,5.2,92.3,8.0,0,13
2023-04-30 04:00:00,AHU_Filter_Office,Office HVAC,HEPA,30.33,0.5334707768511129,143.3,0.954,81.7,3.7,102.8,4.7,0,4
2023-05-06 02:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,5.71,0.364404539106402,22.4,0.89,54.1,5.9,68.4,7.5,0,2
2022-09-18 07:00:00,AHU_Filter_Office,Office HVAC,HEPA,20.42,0.5413941539062193,131.2,0.963,57.7,2.2,83.6,3.1,0,7
2022-10-06 02:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,5.29,0.31234814613667455,28.7,0.876,39.8,5.0,63.4,7.9,0,2
2022-11-29 15:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,4.58,0.27525101047423306,89.7,0.981,57.0,1.1,74.0,2.0,0,15
2023-02-08 22:00:00,AHU_Filter_Office,Office HVAC,HEPA,14.08,0.261784686122899,96.7,0.975,42.9,1.1,87.5,2.2,0,22
2021-05-11 14:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,27.75,0.3127703099116564,78.4,0.86,80.2,11.3,85.0,11.9,0,14
2021-10-19 06:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,11.54,0.26171195403250963,52.3,0.865,57.5,7.7,101.1,13.6,0,6
2023-04-12 18:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,12.12,0.42574756532500446,45.7,0.864,65.3,8.9,71.7,9.7,0,18
2023-02-16 02:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,1.0,0.36394788363974406,24.6,0.881,67.4,8.0,66.3,7.9,0,2
2023-01-15 02:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,12.25,0.2635822879341001,52.1,0.914,66.6,5.7,87.0,7.5,0,2
2021-03-17 23:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,0.17,0.3941353079259493,27.2,0.876,63.9,7.9,68.6,8.5,0,23
2022-02-25 01:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,19.5,0.5323987299202717,133.8,0.961,45.3,1.8,85.7,3.3,0,1
2021-05-16 19:00:00,AHU_Filter_Office,Office HVAC,HEPA,29.38,0.5499116159490183,151.2,0.953,57.6,2.7,90.3,4.2,0,19
2022-03-02 13:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,20.42,0.4016193422219769,64.1,0.873,79.2,10.1,73.4,9.3,0,13
2021-06-17 12:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,5.54,0.20950347410935743,87.3,0.984,50.5,1.0,79.1,2.0,0,12
2023-05-11 03:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,0.04,0.218490853799732,94.8,0.989,48.5,1.0,75.8,2.0,0,3
2021-05-26 20:00:00,AHU_Filter_Office,Office HVAC,HEPA,31.0,0.6097326386273753,149.8,0.951,62.9,3.1,110.8,5.4,0,20
2021-04-21 18:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,6.96,0.3375298706488976,25.8,0.864,60.1,8.2,62.2,8.4,0,18
2022-12-31 18:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,9.54,0.44740125231949834,55.6,0.921,59.8,4.7,68.6,5.4,0,18
2022-07-27 21:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,17.04,0.2739139766780888,53.5,0.881,52.1,6.2,84.2,10.0,0,21
2022-03-15 04:00:00,AHU_Filter_Office,Office HVAC,HEPA,19.33,0.28989733367080783,124.2,0.963,48.8,1.8,90.9,3.4,0,4
2021-03-17 19:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,21.67,0.392698164679833,113.9,0.964,48.1,1.7,81.7,2.9,0,19
2021-11-07 21:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,15.0,0.4119190936938739,55.1,0.857,64.4,9.2,73.2,10.4,0,21
2021-08-23 08:00:00,AHU_Filter_Office,Office HVAC,HEPA,13.46,0.21451718832870809,94.2,0.977,49.3,1.1,85.6,2.0,0,8
