customer_id,product_name,sales_date,sales_person_id,price,quantity,total_cost,payment_mode
14,refined oil,2023-05-05,"[1, 2, 3]",110,5,550,cash
1,refined oil,2023-05-05,"[1, 2, 3]",110,4,440,cash
15,quaker oats,2023-05-05,"[7, 8, 9]",212,9,1908,UPI
16,quaker oats,2023-05-05,"[4, 5, 6]",212,1,212,UPI
7,dantkanti,2023-05-05,"[7, 8, 9]",100,2,200,cash
13,besan,2023-05-05,"[1, 2, 3]",52,3,156,cash
1,quaker oats,2023-05-05,"[4, 5, 6]",212,2,424,cash
1,clinic plus,2023-05-05,"[7, 8, 9]",1.5,10,15.0,UPI
1,sugar,2023-05-05,"[4, 5, 6]",50,1,50,cash
3,besan,2023-05-05,"[4, 5, 6]",52,3,156,UPI
7,maida,2023-05-05,"[7, 8, 9]",20,6,120,UPI
8,clinic plus,2023-05-05,"[7, 8, 9]",1.5,4,6.0,cash
17,clinic plus,2023-05-05,"[1, 2, 3]",1.5,1,1.5,cash
12,refined oil,2023-05-05,"[7, 8, 9]",110,7,770,UPI
14,sugar,2023-05-05,"[7, 8, 9]",50,4,200,cash
1,besan,2023-05-05,"[1, 2, 3]",52,3,156,cash
2,besan,2023-05-05,"[7, 8, 9]",52,5,260,cash
17,clinic plus,2023-05-05,"[4, 5, 6]",1.5,9,13.5,cash
19,nutrella,2023-05-05,"[1, 2, 3]",40,8,320,UPI
5,quaker oats,2023-05-05,"[4, 5, 6]",212,4,848,UPI
12,dantkanti,2023-05-05,"[4, 5, 6]",100,10,1000,cash
12,refined oil,2023-05-05,"[7, 8, 9]",110,2,220,cash
14,clinic plus,2023-05-05,"[7, 8, 9]",1.5,9,13.5,UPI
4,maida,2023-05-05,"[1, 2, 3]",20,2,40,cash
20,refined oil,2023-05-05,"[4, 5, 6]",110,4,440,cash
15,dantkanti,2023-05-05,"[1, 2, 3]",100,1,100,cash
19,clinic plus,2023-05-05,"[1, 2, 3]",1.5,7,10.5,cash
12,clinic plus,2023-05-05,"[7, 8, 9]",1.5,5,7.5,cash
2,nutrella,2023-05-05,"[1, 2, 3]",40,5,200,cash
9,sugar,2023-05-05,"[4, 5, 6]",50,3,150,UPI
2,besan,2023-05-05,"[4, 5, 6]",52,6,312,UPI
1,besan,2023-05-05,"[4, 5, 6]",52,3,156,cash
17,refined oil,2023-05-05,"[7, 8, 9]",110,10,1100,UPI
3,maida,2023-05-05,"[7, 8, 9]",20,6,120,cash
18,quaker oats,2023-05-05,"[7, 8, 9]",212,1,212,cash
2,nutrella,2023-05-05,"[4, 5, 6]",40,9,360,cash
6,besan,2023-05-05,"[4, 5, 6]",52,7,364,cash
1,quaker oats,2023-05-05,"[7, 8, 9]",212,9,1908,UPI
10,sugar,2023-05-05,"[1, 2, 3]",50,10,500,UPI
20,nutrella,2023-05-05,"[4, 5, 6]",40,2,80,UPI
6,dantkanti,2023-05-05,"[7, 8, 9]",100,3,300,cash
8,besan,2023-05-05,"[4, 5, 6]",52,7,364,cash
20,maida,2023-05-05,"[1, 2, 3]",20,9,180,cash
17,dantkanti,2023-05-05,"[4, 5, 6]",100,4,400,UPI
20,dantkanti,2023-05-05,"[4, 5, 6]",100,9,900,UPI
15,refined oil,2023-05-05,"[7, 8, 9]",110,9,990,UPI
16,clinic plus,2023-05-05,"[1, 2, 3]",1.5,6,9.0,UPI
7,dantkanti,2023-05-05,"[7, 8, 9]",100,9,900,cash
17,clinic plus,2023-05-05,"[1, 2, 3]",1.5,1,1.5,cash
12,besan,2023-05-05,"[1, 2, 3]",52,10,520,UPI
9,maida,2023-05-05,"[4, 5, 6]",20,9,180,cash
2,besan,2023-05-05,"[4, 5, 6]",52,10,520,cash
1,refined oil,2023-05-05,"[1, 2, 3]",110,10,1100,UPI
19,besan,2023-05-05,"[4, 5, 6]",52,3,156,UPI
16,clinic plus,2023-05-05,"[7, 8, 9]",1.5,10,15.0,UPI
1,dantkanti,2023-05-05,"[4, 5, 6]",100,5,500,UPI
14,quaker oats,2023-05-05,"[7, 8, 9]",212,3,636,UPI
11,besan,2023-05-05,"[1, 2, 3]",52,4,208,cash
4,clinic plus,2023-05-05,"[4, 5, 6]",1.5,3,4.5,cash
16,sugar,2023-05-05,"[1, 2, 3]",50,1,50,UPI
8,sugar,2023-05-05,"[4, 5, 6]",50,3,150,cash
19,maida,2023-05-05,"[7, 8, 9]",20,6,120,UPI
13,sugar,2023-05-05,"[7, 8, 9]",50,8,400,cash
4,maida,2023-05-05,"[1, 2, 3]",20,8,160,cash
2,maida,2023-05-05,"[4, 5, 6]",20,3,60,cash
16,maida,2023-05-05,"[4, 5, 6]",20,8,160,cash
10,sugar,2023-05-05,"[7, 8, 9]",50,9,450,cash
6,nutrella,2023-05-05,"[4, 5, 6]",40,7,280,cash
14,refined oil,2023-05-05,"[1, 2, 3]",110,7,770,UPI
13,dantkanti,2023-05-05,"[4, 5, 6]",100,5,500,cash
1,dantkanti,2023-05-05,"[7, 8, 9]",100,6,600,UPI
17,maida,2023-05-05,"[7, 8, 9]",20,9,180,UPI
12,nutrella,2023-05-05,"[4, 5, 6]",40,6,240,UPI
5,clinic plus,2023-05-05,"[1, 2, 3]",1.5,9,13.5,UPI
20,nutrella,2023-05-05,"[1, 2, 3]",40,6,240,cash
5,besan,2023-05-05,"[1, 2, 3]",52,6,312,UPI
9,maida,2023-05-05,"[7, 8, 9]",20,7,140,UPI
13,clinic plus,2023-05-05,"[1, 2, 3]",1.5,9,13.5,UPI
20,clinic plus,2023-05-05,"[7, 8, 9]",1.5,7,10.5,cash
14,maida,2023-05-05,"[7, 8, 9]",20,6,120,UPI
20,clinic plus,2023-05-05,"[7, 8, 9]",1.5,4,6.0,cash
5,sugar,2023-05-05,"[7, 8, 9]",50,7,350,cash
11,quaker oats,2023-05-05,"[1, 2, 3]",212,5,1060,UPI
1,sugar,2023-05-05,"[7, 8, 9]",50,3,150,cash
1,nutrella,2023-05-05,"[4, 5, 6]",40,3,120,UPI
8,refined oil,2023-05-05,"[1, 2, 3]",110,8,880,cash
15,maida,2023-05-05,"[4, 5, 6]",20,10,200,UPI
19,maida,2023-05-05,"[4, 5, 6]",20,10,200,cash
10,sugar,2023-05-05,"[1, 2, 3]",50,4,200,UPI
6,dantkanti,2023-05-05,"[7, 8, 9]",100,1,100,cash
20,sugar,2023-05-05,"[4, 5, 6]",50,9,450,cash
10,refined oil,2023-05-05,"[7, 8, 9]",110,4,440,cash
9,besan,2023-05-05,"[7, 8, 9]",52,8,416,cash
10,nutrella,2023-05-05,"[7, 8, 9]",40,10,400,UPI
20,clinic plus,2023-05-05,"[4, 5, 6]",1.5,2,3.0,UPI
8,quaker oats,2023-05-05,"[1, 2, 3]",212,9,1908,cash
1,refined oil,2023-05-05,"[4, 5, 6]",110,1,110,UPI
15,dantkanti,2023-05-05,"[1, 2, 3]",100,7,700,cash
9,refined oil,2023-05-05,"[4, 5, 6]",110,1,110,cash
19,maida,2023-05-05,"[4, 5, 6]",20,10,200,UPI
3,refined oil,2023-05-05,"[1, 2, 3]",110,1,110,UPI
1,dantkanti,2023-05-05,"[1, 2, 3]",100,3,300,UPI
2,quaker oats,2023-05-05,"[7, 8, 9]",212,9,1908,cash
16,refined oil,2023-05-05,"[7, 8, 9]",110,7,770,cash
11,maida,2023-05-05,"[4, 5, 6]",20,5,100,UPI
1,sugar,2023-05-05,"[4, 5, 6]",50,6,300,cash
1,dantkanti,2023-05-05,"[4, 5, 6]",100,10,1000,UPI
3,besan,2023-05-05,"[7, 8, 9]",52,9,468,UPI
5,dantkanti,2023-05-05,"[4, 5, 6]",100,9,900,cash
6,nutrella,2023-05-05,"[7, 8, 9]",40,1,40,cash
11,nutrella,2023-05-05,"[4, 5, 6]",40,7,280,UPI
11,nutrella,2023-05-05,"[4, 5, 6]",40,6,240,cash
19,nutrella,2023-05-05,"[1, 2, 3]",40,1,40,UPI
12,clinic plus,2023-05-05,"[4, 5, 6]",1.5,4,6.0,UPI
4,sugar,2023-05-05,"[4, 5, 6]",50,10,500,UPI
20,clinic plus,2023-05-05,"[4, 5, 6]",1.5,10,15.0,UPI
8,besan,2023-05-05,"[4, 5, 6]",52,8,416,UPI
6,clinic plus,2023-05-05,"[1, 2, 3]",1.5,3,4.5,cash
14,sugar,2023-05-05,"[4, 5, 6]",50,5,250,UPI
13,besan,2023-05-05,"[1, 2, 3]",52,9,468,cash
5,sugar,2023-05-05,"[1, 2, 3]",50,6,300,UPI
10,maida,2023-05-05,"[1, 2, 3]",20,1,20,UPI
13,quaker oats,2023-05-05,"[1, 2, 3]",212,10,2120,cash
7,sugar,2023-05-05,"[4, 5, 6]",50,7,350,UPI
18,clinic plus,2023-05-05,"[4, 5, 6]",1.5,5,7.5,cash
15,sugar,2023-05-05,"[1, 2, 3]",50,2,100,cash
16,sugar,2023-05-05,"[4, 5, 6]",50,6,300,cash
7,dantkanti,2023-05-05,"[1, 2, 3]",100,3,300,UPI
1,clinic plus,2023-05-05,"[7, 8, 9]",1.5,5,7.5,UPI
9,maida,2023-05-05,"[4, 5, 6]",20,8,160,UPI
9,quaker oats,2023-05-05,"[1, 2, 3]",212,4,848,cash
19,refined oil,2023-05-05,"[1, 2, 3]",110,2,220,UPI
11,maida,2023-05-05,"[4, 5, 6]",20,2,40,UPI
6,dantkanti,2023-05-05,"[4, 5, 6]",100,1,100,cash
6,quaker oats,2023-05-05,"[7, 8, 9]",212,10,2120,cash
4,clinic plus,2023-05-05,"[7, 8, 9]",1.5,3,4.5,UPI
10,nutrella,2023-05-05,"[1, 2, 3]",40,2,80,UPI
12,sugar,2023-05-05,"[4, 5, 6]",50,10,500,UPI
11,sugar,2023-05-05,"[1, 2, 3]",50,10,500,cash
7,sugar,2023-05-05,"[7, 8, 9]",50,5,250,cash
6,clinic plus,2023-05-05,"[7, 8, 9]",1.5,4,6.0,cash
12,besan,2023-05-05,"[7, 8, 9]",52,10,520,UPI
10,dantkanti,2023-05-05,"[7, 8, 9]",100,7,700,cash
8,maida,2023-05-05,"[1, 2, 3]",20,1,20,UPI
18,besan,2023-05-05,"[7, 8, 9]",52,8,416,cash
11,refined oil,2023-05-05,"[1, 2, 3]",110,1,110,cash
8,quaker oats,2023-05-05,"[1, 2, 3]",212,8,1696,UPI
4,dantkanti,2023-05-05,"[1, 2, 3]",100,1,100,cash
11,maida,2023-05-05,"[7, 8, 9]",20,8,160,cash
12,sugar,2023-05-05,"[4, 5, 6]",50,10,500,cash
9,quaker oats,2023-05-05,"[1, 2, 3]",212,1,212,UPI
17,nutrella,2023-05-05,"[7, 8, 9]",40,6,240,UPI
17,nutrella,2023-05-05,"[1, 2, 3]",40,5,200,cash
13,refined oil,2023-05-05,"[4, 5, 6]",110,8,880,UPI
4,clinic plus,2023-05-05,"[7, 8, 9]",1.5,5,7.5,cash
15,quaker oats,2023-05-05,"[4, 5, 6]",212,5,1060,UPI
20,sugar,2023-05-05,"[1, 2, 3]",50,1,50,cash
12,quaker oats,2023-05-05,"[1, 2, 3]",212,5,1060,cash
10,refined oil,2023-05-05,"[1, 2, 3]",110,9,990,cash
13,clinic plus,2023-05-05,"[4, 5, 6]",1.5,3,4.5,cash
15,quaker oats,2023-05-05,"[4, 5, 6]",212,4,848,cash
3,maida,2023-05-05,"[7, 8, 9]",20,10,200,cash
18,clinic plus,2023-05-05,"[1, 2, 3]",1.5,3,4.5,UPI
9,dantkanti,2023-05-05,"[7, 8, 9]",100,10,1000,UPI
18,sugar,2023-05-05,"[1, 2, 3]",50,10,500,UPI
8,quaker oats,2023-05-05,"[7, 8, 9]",212,7,1484,UPI
4,clinic plus,2023-05-05,"[1, 2, 3]",1.5,8,12.0,UPI
6,refined oil,2023-05-05,"[1, 2, 3]",110,6,660,cash
3,sugar,2023-05-05,"[4, 5, 6]",50,10,500,cash
6,quaker oats,2023-05-05,"[7, 8, 9]",212,2,424,UPI
6,nutrella,2023-05-05,"[1, 2, 3]",40,6,240,cash
3,clinic plus,2023-05-05,"[7, 8, 9]",1.5,7,10.5,UPI
13,besan,2023-05-05,"[7, 8, 9]",52,1,52,cash
7,dantkanti,2023-05-05,"[7, 8, 9]",100,10,1000,cash
16,sugar,2023-05-05,"[4, 5, 6]",50,10,500,cash
17,quaker oats,2023-05-05,"[1, 2, 3]",212,8,1696,UPI
12,sugar,2023-05-05,"[4, 5, 6]",50,8,400,UPI
13,dantkanti,2023-05-05,"[1, 2, 3]",100,9,900,cash
18,nutrella,2023-05-05,"[7, 8, 9]",40,5,200,cash
4,besan,2023-05-05,"[7, 8, 9]",52,8,416,cash
10,refined oil,2023-05-05,"[1, 2, 3]",110,6,660,cash
16,maida,2023-05-05,"[7, 8, 9]",20,6,120,UPI
19,dantkanti,2023-05-05,"[4, 5, 6]",100,1,100,cash
19,maida,2023-05-05,"[4, 5, 6]",20,7,140,cash
4,nutrella,2023-05-05,"[7, 8, 9]",40,5,200,cash
1,clinic plus,2023-05-05,"[4, 5, 6]",1.5,4,6.0,cash
20,maida,2023-05-05,"[4, 5, 6]",20,10,200,cash
2,dantkanti,2023-05-05,"[1, 2, 3]",100,10,1000,UPI
18,clinic plus,2023-05-05,"[4, 5, 6]",1.5,3,4.5,cash
4,dantkanti,2023-05-05,"[7, 8, 9]",100,7,700,UPI
13,quaker oats,2023-05-05,"[1, 2, 3]",212,8,1696,UPI
6,clinic plus,2023-05-05,"[7, 8, 9]",1.5,1,1.5,cash
15,dantkanti,2023-05-05,"[1, 2, 3]",100,1,100,cash
19,quaker oats,2023-05-05,"[7, 8, 9]",212,3,636,cash
5,dantkanti,2023-05-05,"[7, 8, 9]",100,9,900,UPI
9,clinic plus,2023-05-05,"[7, 8, 9]",1.5,1,1.5,UPI
3,clinic plus,2023-05-05,"[4, 5, 6]",1.5,9,13.5,UPI
8,clinic plus,2023-05-05,"[1, 2, 3]",1.5,8,12.0,cash
6,besan,2023-05-05,"[1, 2, 3]",52,7,364,cash
15,quaker oats,2023-05-05,"[7, 8, 9]",212,3,636,cash
6,quaker oats,2023-05-05,"[4, 5, 6]",212,7,1484,cash
11,nutrella,2023-05-05,"[1, 2, 3]",40,4,160,UPI
4,refined oil,2023-05-05,"[4, 5, 6]",110,4,440,UPI
6,besan,2023-05-05,"[7, 8, 9]",52,6,312,UPI
2,clinic plus,2023-05-05,"[4, 5, 6]",1.5,10,15.0,UPI
17,nutrella,2023-05-05,"[7, 8, 9]",40,7,280,cash
1,quaker oats,2023-05-05,"[7, 8, 9]",212,1,212,cash
11,nutrella,2023-05-05,"[1, 2, 3]",40,2,80,cash
20,dantkanti,2023-05-05,"[4, 5, 6]",100,7,700,UPI
20,besan,2023-05-05,"[7, 8, 9]",52,9,468,UPI
14,clinic plus,2023-05-05,"[4, 5, 6]",1.5,1,1.5,cash
11,dantkanti,2023-05-05,"[1, 2, 3]",100,2,200,cash
17,sugar,2023-05-05,"[4, 5, 6]",50,3,150,UPI
16,maida,2023-05-05,"[1, 2, 3]",20,9,180,cash
2,maida,2023-05-05,"[7, 8, 9]",20,8,160,UPI
10,nutrella,2023-05-05,"[1, 2, 3]",40,10,400,cash
13,sugar,2023-05-05,"[7, 8, 9]",50,4,200,cash
19,sugar,2023-05-05,"[7, 8, 9]",50,10,500,cash
10,quaker oats,2023-05-05,"[4, 5, 6]",212,5,1060,UPI
18,clinic plus,2023-05-05,"[1, 2, 3]",1.5,5,7.5,UPI
18,refined oil,2023-05-05,"[7, 8, 9]",110,3,330,cash
8,clinic plus,2023-05-05,"[7, 8, 9]",1.5,4,6.0,cash
16,maida,2023-05-05,"[4, 5, 6]",20,10,200,UPI
9,besan,2023-05-05,"[4, 5, 6]",52,5,260,UPI
4,quaker oats,2023-05-05,"[1, 2, 3]",212,3,636,cash
4,refined oil,2023-05-05,"[4, 5, 6]",110,3,330,cash
14,refined oil,2023-05-05,"[4, 5, 6]",110,7,770,UPI
16,besan,2023-05-05,"[7, 8, 9]",52,5,260,cash
14,maida,2023-05-05,"[7, 8, 9]",20,1,20,cash
20,nutrella,2023-05-05,"[4, 5, 6]",40,4,160,UPI
13,nutrella,2023-05-05,"[7, 8, 9]",40,1,40,cash
20,dantkanti,2023-05-05,"[4, 5, 6]",100,4,400,cash
16,sugar,2023-05-05,"[7, 8, 9]",50,5,250,UPI
1,clinic plus,2023-05-05,"[1, 2, 3]",1.5,8,12.0,cash
10,besan,2023-05-05,"[1, 2, 3]",52,1,52,UPI
15,quaker oats,2023-05-05,"[4, 5, 6]",212,6,1272,cash
11,quaker oats,2023-05-05,"[4, 5, 6]",212,8,1696,UPI
15,dantkanti,2023-05-05,"[4, 5, 6]",100,2,200,cash
15,quaker oats,2023-05-05,"[7, 8, 9]",212,8,1696,cash
17,refined oil,2023-05-05,"[7, 8, 9]",110,6,660,cash
2,maida,2023-05-05,"[7, 8, 9]",20,3,60,UPI
4,nutrella,2023-05-05,"[7, 8, 9]",40,5,200,UPI
5,dantkanti,2023-05-05,"[4, 5, 6]",100,3,300,UPI
3,nutrella,2023-05-05,"[4, 5, 6]",40,8,320,cash
12,refined oil,2023-05-05,"[4, 5, 6]",110,1,110,UPI
11,maida,2023-05-05,"[4, 5, 6]",20,3,60,UPI
12,refined oil,2023-05-05,"[4, 5, 6]",110,4,440,UPI
12,quaker oats,2023-05-05,"[7, 8, 9]",212,3,636,UPI
20,nutrella,2023-05-05,"[1, 2, 3]",40,3,120,UPI
19,maida,2023-05-05,"[7, 8, 9]",20,10,200,UPI
7,maida,2023-05-05,"[4, 5, 6]",20,9,180,UPI
1,quaker oats,2023-05-05,"[7, 8, 9]",212,1,212,UPI
13,maida,2023-05-05,"[1, 2, 3]",20,4,80,UPI
2,maida,2023-05-05,"[1, 2, 3]",20,4,80,cash
1,besan,2023-05-05,"[4, 5, 6]",52,9,468,cash
2,refined oil,2023-05-05,"[1, 2, 3]",110,10,1100,cash
18,dantkanti,2023-05-05,"[1, 2, 3]",100,10,1000,cash
4,besan,2023-05-05,"[4, 5, 6]",52,6,312,cash
17,besan,2023-05-05,"[1, 2, 3]",52,7,364,UPI
12,clinic plus,2023-05-05,"[4, 5, 6]",1.5,10,15.0,cash
20,dantkanti,2023-05-05,"[1, 2, 3]",100,4,400,cash
4,clinic plus,2023-05-05,"[7, 8, 9]",1.5,2,3.0,UPI
6,clinic plus,2023-05-05,"[4, 5, 6]",1.5,4,6.0,cash
3,clinic plus,2023-05-05,"[4, 5, 6]",1.5,4,6.0,cash
17,nutrella,2023-05-05,"[1, 2, 3]",40,6,240,cash
6,maida,2023-05-05,"[1, 2, 3]",20,8,160,UPI
8,nutrella,2023-05-05,"[1, 2, 3]",40,7,280,cash
17,quaker oats,2023-05-05,"[1, 2, 3]",212,4,848,UPI
2,clinic plus,2023-05-05,"[7, 8, 9]",1.5,9,13.5,UPI
6,maida,2023-05-05,"[7, 8, 9]",20,10,200,UPI
8,dantkanti,2023-05-05,"[1, 2, 3]",100,4,400,UPI
4,nutrella,2023-05-05,"[4, 5, 6]",40,5,200,cash
12,maida,2023-05-05,"[4, 5, 6]",20,9,180,cash
4,sugar,2023-05-05,"[4, 5, 6]",50,2,100,UPI
9,quaker oats,2023-05-05,"[7, 8, 9]",212,6,1272,UPI
8,dantkanti,2023-05-05,"[4, 5, 6]",100,6,600,cash
16,clinic plus,2023-05-05,"[7, 8, 9]",1.5,10,15.0,cash
17,refined oil,2023-05-05,"[1, 2, 3]",110,8,880,UPI
14,besan,2023-05-05,"[4, 5, 6]",52,4,208,cash
11,nutrella,2023-05-05,"[7, 8, 9]",40,3,120,cash
3,refined oil,2023-05-05,"[7, 8, 9]",110,8,880,UPI
6,refined oil,2023-05-05,"[4, 5, 6]",110,9,990,cash
2,maida,2023-05-05,"[7, 8, 9]",20,3,60,cash
11,quaker oats,2023-05-05,"[7, 8, 9]",212,7,1484,UPI
1,dantkanti,2023-05-05,"[7, 8, 9]",100,2,200,UPI
16,quaker oats,2023-05-05,"[4, 5, 6]",212,5,1060,cash
2,clinic plus,2023-05-05,"[1, 2, 3]",1.5,4,6.0,UPI
5,dantkanti,2023-05-05,"[1, 2, 3]",100,3,300,cash
15,besan,2023-05-05,"[1, 2, 3]",52,4,208,cash
13,dantkanti,2023-05-05,"[1, 2, 3]",100,1,100,cash
18,clinic plus,2023-05-05,"[4, 5, 6]",1.5,8,12.0,cash
7,dantkanti,2023-05-05,"[4, 5, 6]",100,8,800,UPI
20,quaker oats,2023-05-05,"[4, 5, 6]",212,2,424,UPI
3,refined oil,2023-05-05,"[4, 5, 6]",110,3,330,UPI
12,quaker oats,2023-05-05,"[7, 8, 9]",212,5,1060,cash
16,clinic plus,2023-05-05,"[4, 5, 6]",1.5,8,12.0,UPI
6,besan,2023-05-05,"[7, 8, 9]",52,3,156,cash
18,dantkanti,2023-05-05,"[7, 8, 9]",100,5,500,UPI
16,clinic plus,2023-05-05,"[1, 2, 3]",1.5,3,4.5,UPI
12,sugar,2023-05-05,"[4, 5, 6]",50,10,500,cash
20,quaker oats,2023-05-05,"[1, 2, 3]",212,8,1696,cash
12,nutrella,2023-05-05,"[4, 5, 6]",40,4,160,cash
2,maida,2023-05-05,"[7, 8, 9]",20,1,20,UPI
15,sugar,2023-05-05,"[1, 2, 3]",50,4,200,cash
8,dantkanti,2023-05-05,"[1, 2, 3]",100,8,800,cash
20,maida,2023-05-05,"[7, 8, 9]",20,5,100,cash
18,sugar,2023-05-05,"[4, 5, 6]",50,3,150,cash
17,sugar,2023-05-05,"[7, 8, 9]",50,5,250,UPI
12,besan,2023-05-05,"[4, 5, 6]",52,3,156,cash
11,maida,2023-05-05,"[1, 2, 3]",20,9,180,UPI
3,dantkanti,2023-05-05,"[1, 2, 3]",100,4,400,cash
20,maida,2023-05-05,"[1, 2, 3]",20,8,160,cash
11,nutrella,2023-05-05,"[4, 5, 6]",40,9,360,cash
17,refined oil,2023-05-05,"[4, 5, 6]",110,5,550,UPI
13,quaker oats,2023-05-05,"[4, 5, 6]",212,10,2120,UPI
20,besan,2023-05-05,"[1, 2, 3]",52,10,520,cash
4,nutrella,2023-05-05,"[7, 8, 9]",40,5,200,UPI
16,refined oil,2023-05-05,"[7, 8, 9]",110,8,880,UPI
9,besan,2023-05-05,"[1, 2, 3]",52,8,416,cash
9,sugar,2023-05-05,"[4, 5, 6]",50,2,100,cash
6,clinic plus,2023-05-05,"[4, 5, 6]",1.5,4,6.0,UPI
14,sugar,2023-05-05,"[7, 8, 9]",50,1,50,UPI
2,clinic plus,2023-05-05,"[7, 8, 9]",1.5,4,6.0,cash
2,sugar,2023-05-05,"[7, 8, 9]",50,8,400,UPI
19,maida,2023-05-05,"[4, 5, 6]",20,2,40,cash
3,besan,2023-05-05,"[7, 8, 9]",52,9,468,cash
20,sugar,2023-05-05,"[1, 2, 3]",50,7,350,cash
14,quaker oats,2023-05-05,"[1, 2, 3]",212,7,1484,UPI
9,besan,2023-05-05,"[7, 8, 9]",52,3,156,cash
17,dantkanti,2023-05-05,"[4, 5, 6]",100,4,400,cash
13,dantkanti,2023-05-05,"[7, 8, 9]",100,7,700,cash
17,nutrella,2023-05-05,"[4, 5, 6]",40,2,80,cash
17,nutrella,2023-05-05,"[7, 8, 9]",40,3,120,cash
2,dantkanti,2023-05-05,"[1, 2, 3]",100,8,800,UPI
6,maida,2023-05-05,"[7, 8, 9]",20,1,20,cash
17,nutrella,2023-05-05,"[7, 8, 9]",40,4,160,UPI
12,sugar,2023-05-05,"[1, 2, 3]",50,6,300,cash
14,dantkanti,2023-05-05,"[1, 2, 3]",100,2,200,UPI
19,nutrella,2023-05-05,"[4, 5, 6]",40,5,200,cash
7,besan,2023-05-05,"[7, 8, 9]",52,6,312,cash
8,clinic plus,2023-05-05,"[7, 8, 9]",1.5,9,13.5,cash
7,besan,2023-05-05,"[4, 5, 6]",52,4,208,UPI
1,besan,2023-05-05,"[4, 5, 6]",52,8,416,cash
13,maida,2023-05-05,"[7, 8, 9]",20,8,160,cash
8,maida,2023-05-05,"[7, 8, 9]",20,5,100,cash
10,quaker oats,2023-05-05,"[7, 8, 9]",212,9,1908,cash
16,maida,2023-05-05,"[1, 2, 3]",20,2,40,cash
12,besan,2023-05-05,"[4, 5, 6]",52,3,156,UPI
6,sugar,2023-05-05,"[7, 8, 9]",50,3,150,cash
4,besan,2023-05-05,"[1, 2, 3]",52,4,208,cash
9,quaker oats,2023-05-05,"[4, 5, 6]",212,9,1908,UPI
2,sugar,2023-05-05,"[1, 2, 3]",50,3,150,UPI
9,dantkanti,2023-05-05,"[1, 2, 3]",100,3,300,cash
5,nutrella,2023-05-05,"[7, 8, 9]",40,9,360,UPI
1,clinic plus,2023-05-05,"[7, 8, 9]",1.5,4,6.0,cash
18,clinic plus,2023-05-05,"[4, 5, 6]",1.5,10,15.0,cash
14,dantkanti,2023-05-05,"[7, 8, 9]",100,10,1000,cash
17,maida,2023-05-05,"[7, 8, 9]",20,5,100,UPI
13,refined oil,2023-05-05,"[4, 5, 6]",110,2,220,cash
15,sugar,2023-05-05,"[7, 8, 9]",50,8,400,cash
2,dantkanti,2023-05-05,"[7, 8, 9]",100,9,900,UPI
17,sugar,2023-05-05,"[4, 5, 6]",50,8,400,cash
18,clinic plus,2023-05-05,"[7, 8, 9]",1.5,7,10.5,UPI
12,refined oil,2023-05-05,"[4, 5, 6]",110,4,440,cash
20,nutrella,2023-05-05,"[4, 5, 6]",40,9,360,cash
15,maida,2023-05-05,"[1, 2, 3]",20,8,160,UPI
10,nutrella,2023-05-05,"[1, 2, 3]",40,1,40,cash
5,nutrella,2023-05-05,"[7, 8, 9]",40,9,360,UPI
12,clinic plus,2023-05-05,"[4, 5, 6]",1.5,8,12.0,UPI
9,sugar,2023-05-05,"[1, 2, 3]",50,2,100,cash
11,nutrella,2023-05-05,"[4, 5, 6]",40,2,80,UPI
11,besan,2023-05-05,"[7, 8, 9]",52,10,520,cash
3,refined oil,2023-05-05,"[7, 8, 9]",110,5,550,UPI
3,nutrella,2023-05-05,"[4, 5, 6]",40,9,360,UPI
1,sugar,2023-05-05,"[1, 2, 3]",50,9,450,cash
20,quaker oats,2023-05-05,"[4, 5, 6]",212,7,1484,UPI
13,refined oil,2023-05-05,"[7, 8, 9]",110,4,440,UPI
8,sugar,2023-05-05,"[7, 8, 9]",50,6,300,UPI
14,dantkanti,2023-05-05,"[4, 5, 6]",100,10,1000,cash
17,besan,2023-05-05,"[4, 5, 6]",52,7,364,cash
10,refined oil,2023-05-05,"[1, 2, 3]",110,4,440,cash
15,quaker oats,2023-05-05,"[7, 8, 9]",212,7,1484,cash
13,nutrella,2023-05-05,"[1, 2, 3]",40,10,400,UPI
11,clinic plus,2023-05-05,"[7, 8, 9]",1.5,6,9.0,cash
19,sugar,2023-05-05,"[7, 8, 9]",50,8,400,cash
13,quaker oats,2023-05-05,"[1, 2, 3]",212,10,2120,UPI
5,refined oil,2023-05-05,"[4, 5, 6]",110,7,770,UPI
14,dantkanti,2023-05-05,"[1, 2, 3]",100,6,600,cash
15,clinic plus,2023-05-05,"[7, 8, 9]",1.5,2,3.0,cash
10,clinic plus,2023-05-05,"[1, 2, 3]",1.5,9,13.5,cash
16,sugar,2023-05-05,"[7, 8, 9]",50,10,500,cash
6,refined oil,2023-05-05,"[1, 2, 3]",110,4,440,UPI
3,dantkanti,2023-05-05,"[1, 2, 3]",100,3,300,UPI
4,sugar,2023-05-05,"[7, 8, 9]",50,10,500,UPI
11,besan,2023-05-05,"[4, 5, 6]",52,2,104,UPI
5,besan,2023-05-05,"[4, 5, 6]",52,4,208,UPI
8,sugar,2023-05-05,"[4, 5, 6]",50,1,50,cash
8,maida,2023-05-05,"[7, 8, 9]",20,8,160,cash
15,clinic plus,2023-05-05,"[4, 5, 6]",1.5,7,10.5,cash
